Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
FFWM,First Foundation Inc.,16.28,722783729.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffwm
FGBI,"First Guaranty Bancshares, Inc.",24.5,215775787.5,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fgbi
FHB,"First Hawaiian, Inc.",27.54,3714422469,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/fhb
INBK,First Internet Bancorp,30.7,312577422.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk
INBKL,First Internet Bancorp,26.1944,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbkl
FIBK,"First Interstate BancSystem, Inc.",45.4,2751137124,n/a,2010,Finance,Major Banks,https://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,46.87,2322902322,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/frme
FMBH,"First Mid-Illinois Bancshares, Inc.",40.7,622308942.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbh
FMBI,"First Midwest Bancorp, Inc.",26.29,2712046719,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi
FNWB,First Northwest Bancorp,16.2,186063771.6,n/a,2015,Finance,Banks,https://www.nasdaq.com/symbol/fnwb
FSFG,"First Savings Financial Group, Inc.",69.99,160418549.8,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsfg
FSLR,"First Solar, Inc.",48.41,5073467241,n/a,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/fslr
FAAR,First Trust Alternative Absolute Return Strategy ETF,28.6295,18609232.26,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/faar
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,31.0101,41863697.02,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpa
BICK,First Trust BICK Index Fund,25.84,191216051.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bick
FBZ,First Trust Brazil AlphaDEX Fund,10.56,6864021.12,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fbz
FTHI,First Trust BuyWrite Income ETF,23.44,68543271.44,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fthi
FCAL,First Trust California Municipal High income ETF,50.1799,20072060.36,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcal
FCAN,First Trust Canada AlphaDEX Fund,25.0846,17559270.17,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcan
FTCS,First Trust Capital Strength ETF,55.18,1142226110,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftcs
FCEF,First Trust CEF Income Opportunity ETF,22.132,45481260,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcef
FCA,First Trust China AlphaDEX Fund,26.775,9371303.55,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fca
SKYY,First Trust Cloud Computing ETF,56.47,2001861613,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/skyy
RNDM,First Trust Developed International Equity Select ETF,50.61,27835601.22,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rndm
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,58.28,1197770560,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdt
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,40.44,16176080.88,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdts
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,29.08,616496058.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fvc
FV,First Trust Dorsey Wright Focus 5 ETF,31.295,2883834313,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,20.32,797560040.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifv
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,25.515,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddiv
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,20.13,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvol
DVLU,First Trust Dorsey Wright Momentum & Value ETF,19.77,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvlu
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,30.5549,36665941.11,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwpp
DALI,First Trust DorseyWright DALI 1 ETF,21.25,43562542.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dali
FEM,First Trust Emerging Markets AlphaDEX Fund,24.52,521050049,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fem
RNEM,First Trust Emerging Markets Equity Select ETF,49.27,4927098.54,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnem
FEMB,First Trust Emerging Markets Local Currency Bond ETF,36.31,54465072.62,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/femb
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,35.71,208903571.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fems
FTSM,First Trust Enhanced Short Maturity ETF,60.05,2522083426,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftsm
FEP,First Trust Europe AlphaDEX Fund,38.41,869986576.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fep
FEUZ,First Trust Eurozone AlphaDEX ETF,42.3222,101573364.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/feuz
FGM,First Trust Germany AlphaDEX Fund,47.39,225102594.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fgm
FTGC,First Trust Global Tactical Commodity Strategy Fund,19.425,224423513,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftgc
FTLB,First Trust Hedged BuyWrite Income ETF,23.1,13860046.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftlb
HYLS,First Trust High Yield Long/Short ETF,47.96,1242164096,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyls
FHK,First Trust Hong Kong AlphaDEX Fund,35.728,3572871.456,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fhk
NFTY,First Trust India Nifty 50 Equal Weight ETF,36.71,3671073.42,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nfty
FTAG,First Trust Indxx Global Agriculture ETF,26.05,4947624.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftag
FTRI,First Trust Indxx Global Natural Resources Income ETF,12.45,8715024.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftri
LEGR,First Trust Indxx Innovative Transaction & Process ETF,30.39,48624060.78,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/legr
FPXI,First Trust International IPO ETF,34.4393,25829543.88,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpxi
FJP,First Trust Japan AlphaDEX Fund,54.1888,162566508.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fjp
FEX,First Trust Large Cap Core AlphaDEX Fund,62.71,1595969625,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fex
FTC,First Trust Large Cap Growth AlphaDEX Fund,70.27,969726140.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftc
RNLC,First Trust Large Cap US Equity Select ETF,23,19550046,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnlc
FTA,First Trust Large Cap Value AlphaDEX Fund,54.77,1188509110,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fta
FLN,First Trust Latin America AlphaDEX Fund,17.76,20424035.52,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fln
LMBS,First Trust Low Duration Opportunities ETF,51.15,1598437602,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lmbs
FMB,First Trust Managed Municipal ETF,52.56,433620105.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,36.7268,16527133.45,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,72.67,966511145.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,46.94,246435093.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fny
RNMC,First Trust Mid Cap US Equity Select ETF,22.89,9156045.78,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnmc
FNK,First Trust Mid Cap Value AlphaDEX Fund,37.41,50503574.82,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,77.175,216090154.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,58.01,92816116.02,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,18.77,694490037.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,17.8348,13376135.67,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcef
FMHI,First Trust Municipal High Income ETF,50.4,30240100.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmhi
QABA,First Trust NASDAQ ABA Community Bank Index Fund,55.1762,391751130.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qaba
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,32.59,24442565.18,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/robt
FTXO,First Trust Nasdaq Bank ETF,28.76,1373290058,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,20.23,95081040.46,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,49.1981,34438768.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,28.65,817957557.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,19.9809,999084.9618,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,35.785,17892571.57,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,24.5552,28238529.11,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,23.38,5845046.76,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,24.8256,2482609.651,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,30.88,40144061.76,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,48.92,17122097.84,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,38.22,936581100,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,25.7977,3869706.595,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,63.26,575666126.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,52.84,95112105.68,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,78.93,2588904158,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,28.1,191080056.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/airr
RDVY,First Trust Rising Dividend Achievers ETF,31.42,662962062.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,54.9752,54975309.95,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,60.84,541476121.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,62.11,111798124.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,63.2141,120106916.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfeu
FID,First Trust S&P International Dividend Aristocrats ETF,17.1213,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fid
FTSL,First Trust Senior Loan Fund ETF,48.11,1784881096,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,69.68,787384139.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,52.69,471575605.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyc
RNSC,First Trust Small Cap US Equity Select ETF,23.35,4670046.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnsc
FYT,First Trust Small Cap Value AlphaDEX Fund,39.36,72816078.72,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyt
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,21.65,4330043.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sdvy
FKO,First Trust South Korea AlphaDEX Fund,25.32,2532050.64,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,30.9066,182349001.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,49.71,84507099.42,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,51.43,231435102.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fsz
FIXD,First Trust TCW Opportunistic Fixed Income ETF,49.17,317146598.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,36.1988,16289532.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,38.161,11448376.32,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fku
RNDV,First Trust US Equity Dividend Select ETF,22.5,4500045,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rndv
FUNC,First United Corporation,18.8,133149928.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/func
FUSB,"First US Bancshares, Inc.",11.07,67441362.48,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fusb
MYFW,"First Western Financial, Inc.",17.65,133137374.1,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/myfw
SVVC,"Firsthand Technology Value Fund, Inc.",15.1,110262404.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,85.57,2963338816,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/fsv
FISV,"Fiserv, Inc.",81.09,32835538052,n/a,1986,Technology,EDP Services,https://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",130.85,7291861986,n/a,2012,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",13.53,481385371.8,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fprx
FVE,Five Star Senior Living Inc.,0.88,44512902.72,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/fve
FIVN,"Five9, Inc.",46.74,2725164997,n/a,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,12.94,6893940823,n/a,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/flex
FLKS,"Flex Pharma, Inc.",0.48,8673348.48,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flks
FLXN,"Flexion Therapeutics, Inc.",21.25,803580990,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.09,61362549.09,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,50.23,27626550.23,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,22.92,71052022.92,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,28.2261,14818730.73,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,98.51,78808098.51,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,68.8098,27523988.81,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,35.7,60690035.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qlc
FPAY,"FlexShopper, Inc.",1.95,10665526.95,n/a,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/fpay
FLXS,"Flexsteel Industries, Inc.",32.88,258269210.6,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/flxs
FLIR,"FLIR Systems, Inc.",63.24,8728357797,n/a,1993,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/flir
FLNT,"Fluent, Inc.",2.05,154343729.2,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/flnt
FLDM,Fluidigm Corporation,8.135,318595332.8,n/a,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,25.6,724363289.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffic
FNCB,FNCB Bancorp Inc.,10.5,176602209,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fncb
FOMX,Foamix Pharmaceuticals Ltd.,6.3,256899888,n/a,2014,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/fomx
FOCS,Focus Financial Partners Inc.,46.9,3063063763,n/a,2018,Finance,Investment Managers,https://www.nasdaq.com/symbol/focs
FONR,Fonar Corporation,25.25,161982815.3,n/a,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/fonr
FSCT,"ForeScout Technologies, Inc.",37.23,1557636074,n/a,2017,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/fsct
FRSX,Foresight Autonomous Holdings Ltd.,2.9999,4363045.56,1454397,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/frsx
FORM,"FormFactor, Inc.",13.15,971291112.3,n/a,2003,Technology,Semiconductors,https://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,40.38,6785737.86,168047,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",47.05,850381700,n/a,1996,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/forr
FRTA,"Forterra, Inc.",8.13,522060901.3,n/a,2016,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/frta
FTNT,"Fortinet, Inc.",89.93,15210486633,n/a,2009,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ftnt
FBIO,"Fortress Biotech, Inc.",1.51,82057309.39,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbio
FBIOP,"Fortress Biotech, Inc.",18.5831,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbiop
FTSV,"Forty Seven, Inc.",13.46,417907237.6,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ftsv
FMCI,Forum Merger II Corporation,9.58,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/fmci
FMCIU,Forum Merger II Corporation,10.11,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/fmciu
FMCIW,Forum Merger II Corporation,0.6,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/fmciw
FWRD,Forward Air Corporation,66.36,1947569048,n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.52,14491452,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/ford
FWP,Forward Pharma A/S,2.89,33189583.65,11484285,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fwp
FOSL,"Fossil Group, Inc.",24.61,1215470402,n/a,1993,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl
FOXF,Fox Factory Holding Corp.,68.15,2577591585,n/a,2013,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,3.8,137054041.4,n/a,2011,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",49.65,2319440562,n/a,n/a,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/fele
FRED,"Fred&#39;s, Inc.",2.18,81227144.44,n/a,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/fred
RAIL,"Freightcar America, Inc.",16.11,200787758.3,n/a,2005,Capital Goods,Railroads,https://www.nasdaq.com/symbol/rail
FEIM,"Frequency Electronics, Inc.",7.87,68702597.34,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/feim
FRPT,"Freshpet, Inc.",37.3,1317168969,n/a,2014,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/frpt
FTDRV,"frontdoor, inc.",30,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftdrv
FTEO,"FRONTEO, Inc.",19.02,1042105.8,54790,2013,n/a,n/a,https://www.nasdaq.com/symbol/fteo
FTR,Frontier Communications Corporation,5.76,609465600,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ftr
FRPH,"FRP Holdings, Inc.",64.8,650982031.2,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/frph
FSBW,"FS Bancorp, Inc.",56.78,210577714.8,n/a,2012,Finance,Banks,https://www.nasdaq.com/symbol/fsbw
FSBC,"FSB Bancorp, Inc.",17.6264,34252554.68,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsbc
FTD,"FTD Companies, Inc.",2.8,78227329.6,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ftd
FTEK,"Fuel Tech, Inc.",1.3,31421760.5,n/a,n/a,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/ftek
FCEL,"FuelCell Energy, Inc.",1.09,101743650.9,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/fcel
FLGT,"Fulgent Genetics, Inc.",3.5,63068246.5,n/a,2016,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/flgt
